uid,content,role,session,group_type,strategy,icap
U046,So it should be but it is difficult to skip snacks and meals?,assistant,1,mixed-uptake,,
U046,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1,mixed-uptake,,
U017,What does it mean they come together when it used?,assistant,1,low-uptake,,
U019,Okay. I will change 'lead' to 'lead to' here.,assistant,1,mixed-uptake,,
U019,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,mixed-uptake,,
U019,How do I fix this?,assistant,1,mixed-uptake,,
U043,"change ""lessened"" to lessened",user,1,low-uptake,Reformulate,Active
U043,Why should I change 'lessened' to lessened?,assistant,1,low-uptake,,
U017,when you wanna write 'based' you'd better to write 'on' next to it,user,1,low-uptake,Reformulate,Active
U017,Okay. I will change 'by' to 'on' here.,assistant,1,low-uptake,,
U017,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,low-uptake,,
U017,Can you give me feedback on this part?,assistant,1,low-uptake,,
U043,because it is right,user,1,low-uptake,Reject,Active
U043,What does it mean that it is right?,assistant,1,low-uptake,,
U011,"I think ""Thus , building them will not assist.""  sentence is awkward in flow",user,1,mixed-uptake,Reject,Active
U011,So it should be scientists can thus safe and observe them?,assistant,1,mixed-uptake,,
U011,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1,mixed-uptake,,
U043,because we are using past simple correctly,user,1,low-uptake,Amplification,Constructive
U043,What does it mean to use past simple correctly?,assistant,1,low-uptake,,
U020,"Change ""But not always"" to ""however""",user,1,low-uptake,Reformulate,Active
U020,Why change 'But not always' to 'however'?,assistant,1,low-uptake,,
U043,"change ""lessen"" to ""lessened""",user,1,low-uptake,Reformulate,Active
U046,Oh i understand. I doesn't correspond to all people,user,1,mixed-uptake,Accept,Passive
U043,Okay. I will change 'lessen' to 'lessened' here.,assistant,1,low-uptake,,
U046,So it should be but it are difficult to skip snacks and meals?,assistant,1,mixed-uptake,,
U043,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,low-uptake,,
U046,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1,mixed-uptake,,
U043,Can you give me feedback on this part?,assistant,1,low-uptake,,
U019,"just delete ""about""",user,1,mixed-uptake,Reformulate,Active
U019,Why should I delete 'about'?,assistant,1,mixed-uptake,,
U010,"have->has, put ""a"" after has, roles->role, people life->people's lives",user,1,high-uptake,Reformulate,Active
U010,Okay. I will change it to 'The environment [has] [a] critical [role] in people's [lives]'.,assistant,1,high-uptake,,
U010,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,high-uptake,,
U010,Can you give me feedback on this part?,assistant,1,high-uptake,,
U015,"the ""individuals juggles""",user,1,high-uptake,Reformulate,Active
U015,So it should be individuals juggle instead of juggles?,assistant,1,high-uptake,,
U015,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1,high-uptake,,
U020,"Because the sentence before was telling the holiday should be longer, but this sentence is starting to tell there are problems",user,1,low-uptake,Amplification,Constructive
U020,What does it mean there are problems?,assistant,1,low-uptake,,
U043,"change ""make"" to ""made""",user,1,low-uptake,Reformulate,Active
U043,Why should I change 'make' to 'made'?,assistant,1,low-uptake,,
U043,correct past simple usage,user,1,low-uptake,Amplification,Constructive
U043,What does correct past simple usage mean?,assistant,1,low-uptake,,
U017,do you want to use enjoy for nown?,user,1,low-uptake,Metacognitive,Constructive
U017,What does 'enjoy for nown' mean?,assistant,1,low-uptake,,
U015,"yes or either ""individual juggles"", both was work. It comes back to your personal point",user,1,high-uptake,Amplification,Constructive
U015,What does it mean to come back to personal point?,assistant,1,high-uptake,,
U019,because it is smoother to read.,user,1,mixed-uptake,Amplification,Constructive
U017,use 'enjoy' for nown,user,1,low-uptake,Reformulate,Active
U019,So it should be let's discuss this?,assistant,1,mixed-uptake,,
U019,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1,mixed-uptake,,
U017,What does 'enjoy for nown' mean?,assistant,1,low-uptake,,
U043,change used past simple correctly,user,1,low-uptake,Reformulate,Active
U043,What is correct past simple usage?,assistant,1,low-uptake,,
U019,yes.,user,1,mixed-uptake,Accept,Passive
U019,So it should be let's discuss this about?,assistant,1,mixed-uptake,,
U019,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1,mixed-uptake,,
U046,has change to have,user,1,mixed-uptake,Reformulate,Active
U046,I don't get it,assistant,1,mixed-uptake,,
U046,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,mixed-uptake,,
U046,How can I improve here?,assistant,1,mixed-uptake,,
U017,because there are two verbs in sentence,user,1,low-uptake,Amplification,Constructive
U017,Why two verbs in sentence?,assistant,1,low-uptake,,
U015,like what statement you are trying to imply,user,1,high-uptake,Amplification,Constructive
U015,I will use 'individuals [juggle]' instead.,assistant,1,high-uptake,,
U015,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,high-uptake,,
U015,What's wrong here?,assistant,1,high-uptake,,
U020,After this sentence the writer is explaining about the problems when we have longer holiday,user,1,low-uptake,Amplification,Constructive
U020,What types of problems are you talking about?,assistant,1,low-uptake,,
U043,changing make to made,user,1,low-uptake,Reformulate,Active
U043,Okay. I will change 'make' to 'made' here.,assistant,1,low-uptake,,
U043,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,low-uptake,,
U043,How do I fix this?,assistant,1,low-uptake,,
U017,find' and 'enjoy',user,1,low-uptake,Exemplification,Constructive
U017,Okay. I will change 'find enjoy' to 'find [enjoyment]' here.,assistant,1,low-uptake,,
U019,no. it should be let's discuss this.,user,1,mixed-uptake,Reformulate,Active
U017,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,low-uptake,,
U017,How can I improve here?,assistant,1,low-uptake,,
U019,Okay. I will change it to 'let's discuss this.',assistant,1,mixed-uptake,,
U019,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,mixed-uptake,,
U019,Can you give me feedback on this part?,assistant,1,mixed-uptake,,
U046,I can't see highlight,user,1,mixed-uptake,Others,Others
U046,So it should be it is difficult to skip snacks and meals?,assistant,1,mixed-uptake,,
U046,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1,mixed-uptake,,
U020,I am talking about the problems that the author mention in the passage you show,user,1,low-uptake,Connection,Constructive
U020,Okay. I will change 'But not always' to 'However'.,assistant,1,low-uptake,,
U020,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,low-uptake,,
U020,Can you give me feedback on this part?,assistant,1,low-uptake,,
U011,almost right but not exactly. the issue is with the verb choice. safe is not a verb in standard english so that usage sounds unnatural,user,1,mixed-uptake,Amplification,Constructive
U011,"I understand, I will change 'safe' to 'safeguard'.",assistant,1,mixed-uptake,,
U011,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,mixed-uptake,,
U011,What's wrong here?,assistant,1,mixed-uptake,,
U010,"people's life->people's lives, remove "","" after lives",user,1,high-uptake,Reformulate,Active
U010,"Okay. I will change 'people's life' to 'people's lives' and remove the ',' after 'lives'.",assistant,1,high-uptake,,
U010,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,high-uptake,,
U010,How can I improve here?,assistant,1,high-uptake,,
U019,it is good.,user,1,mixed-uptake,Accept,Passive
U019,So it should be thank you for follow?,assistant,1,mixed-uptake,,
U019,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1,mixed-uptake,,
U011,"scientists can thus ""safe"" and observe them . this sentence will change lick scientsts can thus safeguard and oberve them.",user,1,mixed-uptake,Reformulate,Active
U011,I will change 'safe' to 'safeguard'.,assistant,1,mixed-uptake,,
U011,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,mixed-uptake,,
U011,Can you give me feedback on this part?,assistant,1,mixed-uptake,,
U019,no.  it should be thank you for following,user,1,mixed-uptake,Reformulate,Active
U019,Okay. I will change it to 'thank you for [following]',assistant,1,mixed-uptake,,
U019,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,mixed-uptake,,
U019,How can I improve here?,assistant,1,mixed-uptake,,
U019,it is good.,user,1,mixed-uptake,Accept,Passive
U019,What does reasons about it mean?,assistant,1,mixed-uptake,,
U011,"or more simply ""scientists can thus protect and observe them.""",user,1,mixed-uptake,Reformulate,Active
U011,Why 'protect' instead of 'safeguard'?,assistant,1,mixed-uptake,,
U015,"I find that there are more conjuction words which are more suitable then 'as such'. Like 'hearby'. Perhaps it is not wrong, but just a not popular choice",user,1,high-uptake,Amplification,Constructive
U015,I think I can use 'hearby' instead of 'as such' now.,assistant,1,high-uptake,,
U015,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1,high-uptake,,
U046,you didn't say correct sentence. I want to know incorrect part,user,1,mixed-uptake,Reject,Active
U046,What does incorrect part mean?,assistant,1,mixed-uptake,,
U046,highlight part,user,1,mixed-uptake,Amplification,Constructive
U046,What does highlight part mean?,assistant,1,mixed-uptake,,
U019,it means that there are reasons to support the writer's opinion.,user,1,mixed-uptake,Amplification,Constructive
U019,So it should be reasons for it: Creating unity and reducing distraction?,assistant,1,mixed-uptake,,
U019,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1,mixed-uptake,,
U046,Where do you think wrong?,user,1,mixed-uptake,Metacognitive,Constructive
U046,"Okay, I will change here.",assistant,1,mixed-uptake,,
U020,"Change the sentence to, ""Having longer holidays may have several problems.""",user,1,low-uptake,Reformulate,Active
U046,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,mixed-uptake,,
U046,How do I fix this?,assistant,1,mixed-uptake,,
U020,Why change it to that?,assistant,1,low-uptake,,
U015,....'is appreciated'.... is the correct grammar idally,user,1,high-uptake,Reformulate,Active
U015,Okay. I will change 'is appreciates' to 'is appreciated' here.,assistant,1,high-uptake,,
U015,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,high-uptake,,
U015,How can I improve here?,assistant,1,high-uptake,,
U019,for --> about,user,1,mixed-uptake,Reformulate,Active
U019,It should be reasons about it: Creating unity.,assistant,1,mixed-uptake,,
U019,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1,mixed-uptake,,
U046,where do you think worng? please highlights for me,user,1,mixed-uptake,Metacognitive,Constructive
U046,It should be many people believe eat healthy food is important?,assistant,1,mixed-uptake,,
U046,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1,mixed-uptake,,
U019,reasons about it : Creating unity,user,1,mixed-uptake,Reformulate,Active
U019,I understand. It should be 'reasons [for] it: Creating unity.',assistant,1,mixed-uptake,,
U019,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,mixed-uptake,,
U019,What's wrong here?,assistant,1,mixed-uptake,,
U020,"The sentence that is highlighted can make a misunderstanding the idea, which we just mentioned in last sentence can have problems",user,1,low-uptake,Amplification,Constructive
U010,"put "","" after for example, overtime->over time",user,1,high-uptake,Reformulate,Active
U020,What does misunderstanding the idea mean?,assistant,1,low-uptake,,
U010,Okay. I will add a comma after 'for example' and change 'overtime' to 'over time'.,assistant,1,high-uptake,,
